date,route_id,vessel_type,contract_type,estimated_rate_usd_mt,price_premium_pct,volume_commitment_mt,data_type
2026-07-27,VOSTOCHNY_RU_VIZAG,HANDYSIZE,SPOT,28.73,0.0,32000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_3M,29.3,2.0,96000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_6M,30.17,5.0,192000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,HANDYSIZE,COA_12M,31.03,8.0,384000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,19.74,0.0,70000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,20.13,2.0,210000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,20.73,5.0,420000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,21.32,8.0,840000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,SPOT,20.51,0.0,70000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_3M,20.92,2.0,210000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_6M,21.54,5.0,420000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,PANAMAX,COA_12M,22.15,8.0,840000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,SUPRAMAX,SPOT,23.48,0.0,50000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_3M,23.95,2.0,150000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_6M,24.65,5.0,300000,SCENARIO
2026-07-27,VOSTOCHNY_RU_VIZAG,SUPRAMAX,COA_12M,25.36,8.0,600000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,HANDYSIZE,SPOT,15.14,0.0,32000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_3M,15.44,2.0,96000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_6M,15.9,5.0,192000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,HANDYSIZE,COA_12M,16.35,8.0,384000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,10.57,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,10.78,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.1,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,11.42,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,SPOT,11.05,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_3M,11.27,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_6M,11.6,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,PANAMAX,COA_12M,11.93,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,SUPRAMAX,SPOT,12.49,0.0,50000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_3M,12.74,2.0,150000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_6M,13.11,5.0,300000,SCENARIO
2026-07-28,KALIMANTAN_ID_DHAMRA,SUPRAMAX,COA_12M,13.49,8.0,600000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,SPOT,14.62,0.0,32000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_3M,14.91,2.0,96000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_6M,15.35,5.0,192000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,HANDYSIZE,COA_12M,15.79,8.0,384000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,10.22,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,10.42,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,10.73,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.04,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,SPOT,10.69,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_3M,10.9,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_6M,11.22,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,PANAMAX,COA_12M,11.55,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,SPOT,12.08,0.0,50000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_3M,12.32,2.0,150000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_6M,12.68,5.0,300000,SCENARIO
2026-07-28,KALIMANTAN_ID_GANGAVARAM,SUPRAMAX,COA_12M,13.05,8.0,600000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,SPOT,15.19,0.0,32000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_3M,15.49,2.0,96000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_6M,15.95,5.0,192000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,HANDYSIZE,COA_12M,16.41,8.0,384000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,PANAMAX,SPOT,11.09,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_3M,11.31,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_6M,11.64,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,PANAMAX,COA_12M,11.98,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,SPOT,12.55,0.0,50000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_3M,12.8,2.0,150000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_6M,13.18,5.0,300000,SCENARIO
2026-07-28,KALIMANTAN_ID_GOPALPUR,SUPRAMAX,COA_12M,13.55,8.0,600000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,HANDYSIZE,SPOT,15.27,0.0,32000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_3M,15.58,2.0,96000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_6M,16.03,5.0,192000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,HANDYSIZE,COA_12M,16.49,8.0,384000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,10.66,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,10.87,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,11.19,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,11.51,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,SPOT,11.14,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,COA_3M,11.36,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,COA_6M,11.7,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,PANAMAX,COA_12M,12.03,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,SUPRAMAX,SPOT,12.61,0.0,50000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_3M,12.86,2.0,150000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_6M,13.24,5.0,300000,SCENARIO
2026-07-28,KALIMANTAN_ID_PARADIP,SUPRAMAX,COA_12M,13.62,8.0,600000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,SPOT,16.0,0.0,32000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_3M,16.32,2.0,96000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_6M,16.8,5.0,192000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,HANDYSIZE,COA_12M,17.28,8.0,384000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,11.15,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,11.37,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,11.71,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,12.04,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,SPOT,11.65,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_3M,11.88,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_6M,12.23,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,PANAMAX,COA_12M,12.58,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,SPOT,13.21,0.0,50000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_3M,13.47,2.0,150000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_6M,13.87,5.0,300000,SCENARIO
2026-07-28,KALIMANTAN_ID_SANDHEADS,SUPRAMAX,COA_12M,14.27,8.0,600000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,HANDYSIZE,SPOT,15.06,0.0,32000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_3M,15.36,2.0,96000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_6M,15.81,5.0,192000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,HANDYSIZE,COA_12M,16.26,8.0,384000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,10.52,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,10.73,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.05,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,11.36,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,SPOT,10.99,0.0,70000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,COA_3M,11.21,2.0,210000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,COA_6M,11.54,5.0,420000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,PANAMAX,COA_12M,11.87,8.0,840000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,SUPRAMAX,SPOT,12.44,0.0,50000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_3M,12.69,2.0,150000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_6M,13.06,5.0,300000,SCENARIO
2026-07-28,KALIMANTAN_ID_VIZAG,SUPRAMAX,COA_12M,13.44,8.0,600000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,HANDYSIZE,SPOT,21.73,0.0,32000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_3M,22.16,2.0,96000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_6M,22.82,5.0,192000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,HANDYSIZE,COA_12M,23.47,8.0,384000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,15.01,0.0,70000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,15.31,2.0,210000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,15.76,5.0,420000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,16.21,8.0,840000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,SPOT,15.63,0.0,70000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,COA_3M,15.94,2.0,210000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,COA_6M,16.41,5.0,420000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,PANAMAX,COA_12M,16.88,8.0,840000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,SUPRAMAX,SPOT,17.82,0.0,50000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_3M,18.18,2.0,150000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_6M,18.71,5.0,300000,SCENARIO
2026-07-28,MAPUTO_MZ_PARADIP,SUPRAMAX,COA_12M,19.25,8.0,600000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,HANDYSIZE,SPOT,21.04,0.0,32000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_3M,21.46,2.0,96000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_6M,22.09,5.0,192000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,HANDYSIZE,COA_12M,22.72,8.0,384000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,14.55,0.0,70000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,14.84,2.0,210000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,15.28,5.0,420000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,15.71,8.0,840000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,SPOT,15.16,0.0,70000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,COA_3M,15.46,2.0,210000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,COA_6M,15.92,5.0,420000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,PANAMAX,COA_12M,16.37,8.0,840000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,SUPRAMAX,SPOT,17.27,0.0,50000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_3M,17.62,2.0,150000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_6M,18.13,5.0,300000,SCENARIO
2026-07-28,MAPUTO_MZ_VIZAG,SUPRAMAX,COA_12M,18.65,8.0,600000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,HANDYSIZE,SPOT,29.59,0.0,32000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_3M,30.18,2.0,96000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_6M,31.07,5.0,192000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,HANDYSIZE,COA_12M,31.96,8.0,384000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,20.32,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,20.73,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,21.34,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,21.95,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,SPOT,21.11,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_3M,21.53,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_6M,22.17,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,PANAMAX,COA_12M,22.8,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,SUPRAMAX,SPOT,24.17,0.0,50000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_3M,24.65,2.0,150000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_6M,25.38,5.0,300000,SCENARIO
2026-07-28,NEWCASTLE_AU_DHAMRA,SUPRAMAX,COA_12M,26.1,8.0,600000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,SPOT,29.29,0.0,32000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_3M,29.88,2.0,96000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_6M,30.75,5.0,192000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,HANDYSIZE,COA_12M,31.63,8.0,384000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,20.11,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,20.51,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,21.12,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,21.72,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,SPOT,20.9,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_3M,21.32,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_6M,21.95,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,PANAMAX,COA_12M,22.57,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,SPOT,23.92,0.0,50000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_3M,24.4,2.0,150000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_6M,25.12,5.0,300000,SCENARIO
2026-07-28,NEWCASTLE_AU_GANGAVARAM,SUPRAMAX,COA_12M,25.83,8.0,600000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,SPOT,29.74,0.0,32000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_3M,30.33,2.0,96000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_6M,31.23,5.0,192000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,HANDYSIZE,COA_12M,32.12,8.0,384000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,PANAMAX,SPOT,21.21,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_3M,21.63,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_6M,22.27,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,PANAMAX,COA_12M,22.91,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,SPOT,24.3,0.0,50000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_3M,24.79,2.0,150000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_6M,25.52,5.0,300000,SCENARIO
2026-07-28,NEWCASTLE_AU_GOPALPUR,SUPRAMAX,COA_12M,26.24,8.0,600000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,HANDYSIZE,SPOT,29.7,0.0,32000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_3M,30.29,2.0,96000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_6M,31.19,5.0,192000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,HANDYSIZE,COA_12M,32.08,8.0,384000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,SPOT,20.39,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,COA_3M,20.8,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,COA_6M,21.41,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,COA_12M,22.02,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,SPOT,21.19,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,COA_3M,21.61,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,COA_6M,22.25,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,PANAMAX,COA_12M,22.89,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,SUPRAMAX,SPOT,24.27,0.0,50000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_3M,24.76,2.0,150000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_6M,25.48,5.0,300000,SCENARIO
2026-07-28,NEWCASTLE_AU_PARADIP,SUPRAMAX,COA_12M,26.21,8.0,600000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,SPOT,30.41,0.0,32000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_3M,31.02,2.0,96000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_6M,31.93,5.0,192000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,HANDYSIZE,COA_12M,32.84,8.0,384000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,SPOT,20.87,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_3M,21.29,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_6M,21.91,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_12M,22.54,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,SPOT,21.68,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_3M,22.11,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_6M,22.76,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,PANAMAX,COA_12M,23.41,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,SPOT,24.85,0.0,50000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_3M,25.35,2.0,150000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_6M,26.09,5.0,300000,SCENARIO
2026-07-28,NEWCASTLE_AU_SANDHEADS,SUPRAMAX,COA_12M,26.84,8.0,600000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,HANDYSIZE,SPOT,29.72,0.0,32000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_3M,30.31,2.0,96000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_6M,31.21,5.0,192000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,HANDYSIZE,COA_12M,32.1,8.0,384000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,SPOT,20.4,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,COA_3M,20.81,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,COA_6M,21.42,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,COA_12M,22.03,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,SPOT,21.2,0.0,70000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,COA_3M,21.62,2.0,210000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,COA_6M,22.26,5.0,420000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,PANAMAX,COA_12M,22.9,8.0,840000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,SUPRAMAX,SPOT,24.29,0.0,50000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_3M,24.78,2.0,150000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_6M,25.5,5.0,300000,SCENARIO
2026-07-28,NEWCASTLE_AU_VIZAG,SUPRAMAX,COA_12M,26.23,8.0,600000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,HANDYSIZE,SPOT,51.76,0.0,32000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,HANDYSIZE,COA_3M,52.8,2.0,96000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,HANDYSIZE,COA_6M,54.35,5.0,192000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,HANDYSIZE,COA_12M,55.9,8.0,384000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,PANAMAX,SPOT,35.26,0.0,70000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,PANAMAX,COA_3M,35.97,2.0,210000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,PANAMAX,COA_6M,37.02,5.0,420000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,PANAMAX,COA_12M,38.08,8.0,840000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,PANAMAX,SPOT,36.53,0.0,70000,SCENARIO
2026-07-28,NORFOLK_US_PARADIP,PANAMAX,COA_3M,37.26,2.0,210000,SCENARIO
