date,port,waiting_vessels_count,avg_waiting_time_hrs,congestion_status,data_type
2023-08-23,HALDIA,4,28.5,NORMAL,SYNTHETIC
2023-08-24,HALDIA,9,59.6,HIGH,SYNTHETIC
2023-08-25,HALDIA,9,50.9,ELEVATED,SYNTHETIC
2023-08-28,HALDIA,5,40.5,NORMAL,SYNTHETIC
2023-08-29,HALDIA,5,34.4,NORMAL,SYNTHETIC
2023-08-30,HALDIA,8,56.8,HIGH,SYNTHETIC
2023-08-31,HALDIA,9,62.8,HIGH,SYNTHETIC
2023-09-01,HALDIA,6,40.2,NORMAL,SYNTHETIC
2023-09-04,HALDIA,7,53.6,ELEVATED,SYNTHETIC
2023-09-05,HALDIA,7,45.8,ELEVATED,SYNTHETIC
2023-09-06,HALDIA,9,64.8,HIGH,SYNTHETIC
2023-09-07,HALDIA,4,31.7,NORMAL,SYNTHETIC
2023-09-08,HALDIA,8,54.3,HIGH,SYNTHETIC
2023-09-11,HALDIA,8,56.0,HIGH,SYNTHETIC
2023-09-12,HALDIA,10,65.9,HIGH,SYNTHETIC
2023-09-13,HALDIA,6,32.6,NORMAL,SYNTHETIC
2023-09-14,HALDIA,7,39.0,NORMAL,SYNTHETIC
2023-09-15,HALDIA,5,33.2,NORMAL,SYNTHETIC
2023-09-18,HALDIA,9,50.8,ELEVATED,SYNTHETIC
2023-09-19,HALDIA,6,32.6,NORMAL,SYNTHETIC
2023-09-20,HALDIA,9,64.3,HIGH,SYNTHETIC
2023-09-21,HALDIA,11,65.7,HIGH,SYNTHETIC
2023-09-22,HALDIA,5,37.4,NORMAL,SYNTHETIC
2023-09-25,HALDIA,8,47.0,ELEVATED,SYNTHETIC
2023-09-26,HALDIA,6,38.1,NORMAL,SYNTHETIC
2023-09-27,HALDIA,10,68.2,HIGH,SYNTHETIC
2023-09-28,HALDIA,5,34.8,NORMAL,SYNTHETIC
2023-09-29,HALDIA,5,33.4,NORMAL,SYNTHETIC
2023-10-02,HALDIA,2,19.7,NORMAL,SYNTHETIC
2023-10-03,HALDIA,3,18.5,NORMAL,SYNTHETIC
2023-10-04,HALDIA,4,19.2,NORMAL,SYNTHETIC
2023-10-05,HALDIA,2,18.9,NORMAL,SYNTHETIC
2023-10-06,HALDIA,2,17.0,NORMAL,SYNTHETIC
2023-10-09,HALDIA,1,14.0,NORMAL,SYNTHETIC
2023-10-10,HALDIA,1,12.3,NORMAL,SYNTHETIC
2023-10-11,HALDIA,2,11.0,NORMAL,SYNTHETIC
2023-10-12,HALDIA,0,9.3,NORMAL,SYNTHETIC
2023-10-13,HALDIA,2,10.9,NORMAL,SYNTHETIC
2023-10-16,HALDIA,0,11.3,NORMAL,SYNTHETIC
2023-10-17,HALDIA,1,10.1,NORMAL,SYNTHETIC
2023-10-18,HALDIA,1,9.5,NORMAL,SYNTHETIC
2023-10-19,HALDIA,0,12.0,NORMAL,SYNTHETIC
2023-10-20,HALDIA,0,10.6,NORMAL,SYNTHETIC
2023-10-23,HALDIA,1,13.2,NORMAL,SYNTHETIC
2023-10-24,HALDIA,3,12.5,NORMAL,SYNTHETIC
2023-10-25,HALDIA,3,12.6,NORMAL,SYNTHETIC
2023-10-26,HALDIA,1,11.0,NORMAL,SYNTHETIC
2023-10-27,HALDIA,1,10.9,NORMAL,SYNTHETIC
2023-10-30,HALDIA,0,10.0,NORMAL,SYNTHETIC
2023-10-31,HALDIA,1,11.7,NORMAL,SYNTHETIC
2023-11-01,HALDIA,3,14.4,NORMAL,SYNTHETIC
2023-11-02,HALDIA,2,16.7,NORMAL,SYNTHETIC
2023-11-03,HALDIA,1,15.3,NORMAL,SYNTHETIC
2023-11-06,HALDIA,1,15.6,NORMAL,SYNTHETIC
2023-11-07,HALDIA,1,15.3,NORMAL,SYNTHETIC
2023-11-08,HALDIA,2,16.1,NORMAL,SYNTHETIC
2023-11-09,HALDIA,1,17.1,NORMAL,SYNTHETIC
2023-11-10,HALDIA,2,13.4,NORMAL,SYNTHETIC
2023-11-13,HALDIA,2,16.2,NORMAL,SYNTHETIC
2023-11-14,HALDIA,3,15.8,NORMAL,SYNTHETIC
2023-11-15,HALDIA,3,18.2,NORMAL,SYNTHETIC
2023-11-16,HALDIA,1,14.3,NORMAL,SYNTHETIC
2023-11-17,HALDIA,3,15.3,NORMAL,SYNTHETIC
2023-11-20,HALDIA,2,14.3,NORMAL,SYNTHETIC
2023-11-21,HALDIA,2,16.4,NORMAL,SYNTHETIC
2023-11-22,HALDIA,2,18.7,NORMAL,SYNTHETIC
2023-11-23,HALDIA,3,16.9,NORMAL,SYNTHETIC
2023-11-24,HALDIA,4,19.2,NORMAL,SYNTHETIC
2023-11-27,HALDIA,4,20.0,NORMAL,SYNTHETIC
2023-11-28,HALDIA,3,20.2,NORMAL,SYNTHETIC
2023-11-29,HALDIA,4,21.3,NORMAL,SYNTHETIC
2023-11-30,HALDIA,3,21.1,NORMAL,SYNTHETIC
2023-12-01,HALDIA,3,19.4,NORMAL,SYNTHETIC
2023-12-04,HALDIA,3,15.3,NORMAL,SYNTHETIC
2023-12-05,HALDIA,2,16.1,NORMAL,SYNTHETIC
2023-12-06,HALDIA,1,15.2,NORMAL,SYNTHETIC
2023-12-07,HALDIA,3,17.1,NORMAL,SYNTHETIC
2023-12-08,HALDIA,2,21.6,NORMAL,SYNTHETIC
2023-12-11,HALDIA,3,21.6,NORMAL,SYNTHETIC
2023-12-12,HALDIA,3,24.9,NORMAL,SYNTHETIC
2023-12-13,HALDIA,4,27.6,NORMAL,SYNTHETIC
2023-12-14,HALDIA,5,27.6,NORMAL,SYNTHETIC
2023-12-15,HALDIA,5,31.8,NORMAL,SYNTHETIC
2023-12-18,HALDIA,5,32.6,NORMAL,SYNTHETIC
2023-12-19,HALDIA,7,38.5,NORMAL,SYNTHETIC
2023-12-20,HALDIA,6,39.8,NORMAL,SYNTHETIC
2023-12-21,HALDIA,7,42.9,NORMAL,SYNTHETIC
2023-12-22,HALDIA,8,43.5,ELEVATED,SYNTHETIC
2023-12-25,HALDIA,7,42.2,NORMAL,SYNTHETIC
2023-12-26,HALDIA,6,43.3,ELEVATED,SYNTHETIC
2023-12-27,HALDIA,7,44.3,ELEVATED,SYNTHETIC
2023-12-28,HALDIA,7,46.0,ELEVATED,SYNTHETIC
2023-12-29,HALDIA,6,45.4,ELEVATED,SYNTHETIC
2024-01-01,HALDIA,5,41.7,NORMAL,SYNTHETIC
2024-01-02,HALDIA,7,41.2,NORMAL,SYNTHETIC
2024-01-03,HALDIA,7,39.4,NORMAL,SYNTHETIC
2024-01-04,HALDIA,7,41.5,NORMAL,SYNTHETIC
2024-01-05,HALDIA,6,38.7,NORMAL,SYNTHETIC
2024-01-08,HALDIA,5,37.7,NORMAL,SYNTHETIC
2024-01-09,HALDIA,6,34.3,NORMAL,SYNTHETIC
2024-01-10,HALDIA,5,33.4,NORMAL,SYNTHETIC
2024-01-11,HALDIA,6,32.4,NORMAL,SYNTHETIC
2024-01-12,HALDIA,5,31.3,NORMAL,SYNTHETIC
2024-01-15,HALDIA,4,31.5,NORMAL,SYNTHETIC
2024-01-16,HALDIA,5,29.2,NORMAL,SYNTHETIC
2024-01-17,HALDIA,4,28.7,NORMAL,SYNTHETIC
2024-01-18,HALDIA,3,28.9,NORMAL,SYNTHETIC
2024-01-19,HALDIA,4,32.1,NORMAL,SYNTHETIC
2024-01-22,HALDIA,6,31.2,NORMAL,SYNTHETIC
2024-01-23,HALDIA,5,31.5,NORMAL,SYNTHETIC
2024-01-24,HALDIA,6,32.3,NORMAL,SYNTHETIC
2024-01-25,HALDIA,5,32.0,NORMAL,SYNTHETIC
2024-01-26,HALDIA,4,31.1,NORMAL,SYNTHETIC
2024-01-29,HALDIA,5,31.7,NORMAL,SYNTHETIC
2024-01-30,HALDIA,5,33.7,NORMAL,SYNTHETIC
2024-01-31,HALDIA,4,34.9,NORMAL,SYNTHETIC
2024-02-01,HALDIA,5,35.0,NORMAL,SYNTHETIC
2024-02-02,HALDIA,5,34.1,NORMAL,SYNTHETIC
2024-02-05,HALDIA,4,33.1,NORMAL,SYNTHETIC
2024-02-06,HALDIA,4,32.1,NORMAL,SYNTHETIC
2024-02-07,HALDIA,6,31.2,NORMAL,SYNTHETIC
2024-02-08,HALDIA,5,31.8,NORMAL,SYNTHETIC
2024-02-09,HALDIA,4,35.0,NORMAL,SYNTHETIC
2024-02-12,HALDIA,7,36.5,NORMAL,SYNTHETIC
2024-02-13,HALDIA,4,35.7,NORMAL,SYNTHETIC
2024-02-14,HALDIA,4,35.3,NORMAL,SYNTHETIC
2024-02-15,HALDIA,6,33.5,NORMAL,SYNTHETIC
2024-02-16,HALDIA,5,31.2,NORMAL,SYNTHETIC
2024-02-19,HALDIA,6,31.1,NORMAL,SYNTHETIC
2024-02-20,HALDIA,5,30.7,NORMAL,SYNTHETIC
2024-02-21,HALDIA,6,31.5,NORMAL,SYNTHETIC
2024-02-22,HALDIA,5,29.5,NORMAL,SYNTHETIC
2024-02-23,HALDIA,6,30.7,NORMAL,SYNTHETIC
2024-02-26,HALDIA,4,32.6,NORMAL,SYNTHETIC
2024-02-27,HALDIA,4,31.2,NORMAL,SYNTHETIC
2024-02-28,HALDIA,6,30.6,NORMAL,SYNTHETIC
2024-02-29,HALDIA,4,29.8,NORMAL,SYNTHETIC
2024-03-01,HALDIA,5,26.8,NORMAL,SYNTHETIC
2024-03-04,HALDIA,3,28.1,NORMAL,SYNTHETIC
2024-03-05,HALDIA,3,24.4,NORMAL,SYNTHETIC
2024-03-06,HALDIA,3,24.7,NORMAL,SYNTHETIC
2024-03-07,HALDIA,5,27.5,NORMAL,SYNTHETIC
2024-03-08,HALDIA,4,29.6,NORMAL,SYNTHETIC
2024-03-11,HALDIA,5,28.2,NORMAL,SYNTHETIC
2024-03-12,HALDIA,5,29.6,NORMAL,SYNTHETIC
2024-03-13,HALDIA,5,32.8,NORMAL,SYNTHETIC
2024-03-14,HALDIA,5,35.2,NORMAL,SYNTHETIC
2024-03-15,HALDIA,4,34.9,NORMAL,SYNTHETIC
2024-03-18,HALDIA,5,36.8,NORMAL,SYNTHETIC
2024-03-19,HALDIA,5,37.3,NORMAL,SYNTHETIC
2024-03-20,HALDIA,6,40.3,NORMAL,SYNTHETIC
2024-03-21,HALDIA,6,37.8,NORMAL,SYNTHETIC
2024-03-22,HALDIA,4,34.8,NORMAL,SYNTHETIC
2024-03-25,HALDIA,5,32.5,NORMAL,SYNTHETIC
2024-03-26,HALDIA,6,30.7,NORMAL,SYNTHETIC
2024-03-27,HALDIA,4,33.9,NORMAL,SYNTHETIC
2024-03-28,HALDIA,6,33.9,NORMAL,SYNTHETIC
2024-03-29,HALDIA,5,33.0,NORMAL,SYNTHETIC
2024-04-01,HALDIA,5,30.0,NORMAL,SYNTHETIC
2024-04-02,HALDIA,3,28.4,NORMAL,SYNTHETIC
2024-04-03,HALDIA,3,26.3,NORMAL,SYNTHETIC
2024-04-04,HALDIA,5,28.4,NORMAL,SYNTHETIC
2024-04-05,HALDIA,4,30.4,NORMAL,SYNTHETIC
2024-04-08,HALDIA,5,31.1,NORMAL,SYNTHETIC
2024-04-09,HALDIA,4,30.8,NORMAL,SYNTHETIC
2024-04-10,HALDIA,5,30.3,NORMAL,SYNTHETIC
2024-04-11,HALDIA,4,31.1,NORMAL,SYNTHETIC
2024-04-12,HALDIA,6,33.4,NORMAL,SYNTHETIC
2024-04-15,HALDIA,4,33.8,NORMAL,SYNTHETIC
2024-04-16,HALDIA,6,33.3,NORMAL,SYNTHETIC
2024-04-17,HALDIA,5,33.9,NORMAL,SYNTHETIC
2024-04-18,HALDIA,5,31.9,NORMAL,SYNTHETIC
2024-04-19,HALDIA,6,33.0,NORMAL,SYNTHETIC
2024-04-22,HALDIA,5,31.5,NORMAL,SYNTHETIC
2024-04-23,HALDIA,5,31.4,NORMAL,SYNTHETIC
2024-04-24,HALDIA,5,34.2,NORMAL,SYNTHETIC
2024-04-25,HALDIA,4,34.1,NORMAL,SYNTHETIC
2024-04-26,HALDIA,5,33.3,NORMAL,SYNTHETIC
2024-04-29,HALDIA,4,32.5,NORMAL,SYNTHETIC
2024-04-30,HALDIA,4,30.5,NORMAL,SYNTHETIC
2024-05-01,HALDIA,4,33.3,NORMAL,SYNTHETIC
2024-05-02,HALDIA,4,34.5,NORMAL,SYNTHETIC
2024-05-03,HALDIA,6,33.8,NORMAL,SYNTHETIC
2024-05-06,HALDIA,6,31.4,NORMAL,SYNTHETIC
2024-05-07,HALDIA,5,31.9,NORMAL,SYNTHETIC
2024-05-08,HALDIA,6,36.1,NORMAL,SYNTHETIC
2024-05-09,HALDIA,5,38.2,NORMAL,SYNTHETIC
2024-05-10,HALDIA,5,37.8,NORMAL,SYNTHETIC
2024-05-13,HALDIA,6,38.0,NORMAL,SYNTHETIC
2024-05-14,HALDIA,7,39.0,NORMAL,SYNTHETIC
2024-05-15,HALDIA,7,43.1,NORMAL,SYNTHETIC
2024-05-16,HALDIA,7,40.4,NORMAL,SYNTHETIC
2024-05-17,HALDIA,6,38.3,NORMAL,SYNTHETIC
2024-05-20,HALDIA,5,37.4,NORMAL,SYNTHETIC
2024-05-21,HALDIA,6,38.2,NORMAL,SYNTHETIC
2024-05-22,HALDIA,7,36.1,NORMAL,SYNTHETIC
2024-05-23,HALDIA,6,37.5,NORMAL,SYNTHETIC
2024-05-24,HALDIA,7,39.4,NORMAL,SYNTHETIC
2024-05-27,HALDIA,6,42.6,NORMAL,SYNTHETIC
2024-05-28,HALDIA,7,39.8,NORMAL,SYNTHETIC
2024-05-29,HALDIA,6,38.5,NORMAL,SYNTHETIC
2024-05-30,HALDIA,4,35.6,NORMAL,SYNTHETIC
2024-05-31,HALDIA,5,32.0,NORMAL,SYNTHETIC
2024-06-03,HALDIA,9,60.1,HIGH,SYNTHETIC
2024-06-04,HALDIA,13,81.5,HIGH,SYNTHETIC
2024-06-05,HALDIA,14,81.8,HIGH,SYNTHETIC
2024-06-06,HALDIA,7,52.1,ELEVATED,SYNTHETIC
2024-06-07,HALDIA,15,85.8,HIGH,SYNTHETIC
2024-06-10,HALDIA,12,69.8,HIGH,SYNTHETIC
2024-06-11,HALDIA,13,76.2,HIGH,SYNTHETIC
2024-06-12,HALDIA,10,56.6,HIGH,SYNTHETIC
2024-06-13,HALDIA,13,78.6,HIGH,SYNTHETIC
2024-06-14,HALDIA,11,77.1,HIGH,SYNTHETIC
2024-06-17,HALDIA,8,55.4,HIGH,SYNTHETIC
2024-06-18,HALDIA,9,53.4,ELEVATED,SYNTHETIC
2024-06-19,HALDIA,11,70.2,HIGH,SYNTHETIC
2024-06-20,HALDIA,8,53.4,ELEVATED,SYNTHETIC
2024-06-21,HALDIA,7,45.1,ELEVATED,SYNTHETIC
2024-06-24,HALDIA,10,54.4,HIGH,SYNTHETIC
2024-06-25,HALDIA,6,43.8,ELEVATED,SYNTHETIC
2024-06-26,HALDIA,8,57.1,HIGH,SYNTHETIC
2024-06-27,HALDIA,10,63.3,HIGH,SYNTHETIC
2024-06-28,HALDIA,9,52.8,ELEVATED,SYNTHETIC
2024-07-01,HALDIA,12,79.7,HIGH,SYNTHETIC
2024-07-02,HALDIA,13,80.7,HIGH,SYNTHETIC
2024-07-03,HALDIA,8,58.8,HIGH,SYNTHETIC
2024-07-04,HALDIA,10,63.9,HIGH,SYNTHETIC
2024-07-05,HALDIA,9,59.6,HIGH,SYNTHETIC
2024-07-08,HALDIA,11,73.0,HIGH,SYNTHETIC
2024-07-09,HALDIA,11,70.8,HIGH,SYNTHETIC
2024-07-10,HALDIA,10,62.3,HIGH,SYNTHETIC
2024-07-11,HALDIA,10,71.6,HIGH,SYNTHETIC
2024-07-12,HALDIA,14,79.6,HIGH,SYNTHETIC
2024-07-15,HALDIA,10,63.8,HIGH,SYNTHETIC
2024-07-16,HALDIA,14,81.5,HIGH,SYNTHETIC
2024-07-17,HALDIA,14,78.5,HIGH,SYNTHETIC
2024-07-18,HALDIA,12,76.0,HIGH,SYNTHETIC
2024-07-19,HALDIA,16,100.8,SEVERE,SYNTHETIC
2024-07-22,HALDIA,12,76.1,HIGH,SYNTHETIC
2024-07-23,HALDIA,11,71.7,HIGH,SYNTHETIC
2024-07-24,HALDIA,12,75.1,HIGH,SYNTHETIC
2024-07-25,HALDIA,10,69.4,HIGH,SYNTHETIC
2024-07-26,HALDIA,12,71.8,HIGH,SYNTHETIC
2024-07-29,HALDIA,11,74.1,HIGH,SYNTHETIC
2024-07-30,HALDIA,13,90.0,HIGH,SYNTHETIC
2024-07-31,HALDIA,12,83.5,HIGH,SYNTHETIC
2024-08-01,HALDIA,14,89.6,HIGH,SYNTHETIC
2024-08-02,HALDIA,14,93.1,SEVERE,SYNTHETIC
2024-08-05,HALDIA,14,87.8,HIGH,SYNTHETIC
2024-08-06,HALDIA,18,105.4,SEVERE,SYNTHETIC
2024-08-07,HALDIA,16,98.4,SEVERE,SYNTHETIC
2024-08-08,HALDIA,14,86.9,HIGH,SYNTHETIC
2024-08-09,HALDIA,17,97.1,SEVERE,SYNTHETIC
2024-08-12,HALDIA,13,80.3,HIGH,SYNTHETIC
2024-08-13,HALDIA,12,75.4,HIGH,SYNTHETIC
2024-08-14,HALDIA,14,87.2,HIGH,SYNTHETIC
2024-08-15,HALDIA,17,100.3,SEVERE,SYNTHETIC
2024-08-16,HALDIA,15,93.4,SEVERE,SYNTHETIC
2024-08-19,HALDIA,12,83.9,HIGH,SYNTHETIC
2024-08-20,HALDIA,15,85.8,HIGH,SYNTHETIC
2024-08-21,HALDIA,18,105.9,SEVERE,SYNTHETIC
2024-08-22,HALDIA,15,88.7,HIGH,SYNTHETIC
2024-08-23,HALDIA,13,78.2,HIGH,SYNTHETIC
2024-08-26,HALDIA,16,100.5,SEVERE,SYNTHETIC
2024-08-27,HALDIA,16,98.1,SEVERE,SYNTHETIC
2024-08-28,HALDIA,16,93.6,SEVERE,SYNTHETIC
2024-08-29,HALDIA,20,115.0,SEVERE,SYNTHETIC
2024-08-30,HALDIA,20,114.4,SEVERE,SYNTHETIC
2024-09-02,HALDIA,19,111.3,SEVERE,SYNTHETIC
2024-09-03,HALDIA,17,110.8,SEVERE,SYNTHETIC
2024-09-04,HALDIA,19,110.8,SEVERE,SYNTHETIC
2024-09-05,HALDIA,20,122.3,SEVERE,SYNTHETIC
2024-09-06,HALDIA,18,102.8,SEVERE,SYNTHETIC
2024-09-09,HALDIA,15,100.2,SEVERE,SYNTHETIC
2024-09-10,HALDIA,16,101.5,SEVERE,SYNTHETIC
2024-09-11,HALDIA,18,105.5,SEVERE,SYNTHETIC
2024-09-12,HALDIA,17,101.5,SEVERE,SYNTHETIC
2024-09-13,HALDIA,17,106.0,SEVERE,SYNTHETIC
2024-09-16,HALDIA,15,99.3,SEVERE,SYNTHETIC
2024-09-17,HALDIA,17,105.8,SEVERE,SYNTHETIC
2024-09-18,HALDIA,15,92.1,SEVERE,SYNTHETIC
2024-09-19,HALDIA,16,93.2,SEVERE,SYNTHETIC
2024-09-20,HALDIA,16,91.2,SEVERE,SYNTHETIC
2024-09-23,HALDIA,17,112.5,SEVERE,SYNTHETIC
2024-09-24,HALDIA,21,129.0,SEVERE,SYNTHETIC
2024-09-25,HALDIA,20,123.6,SEVERE,SYNTHETIC
2024-09-26,HALDIA,19,125.8,SEVERE,SYNTHETIC
2024-09-27,HALDIA,17,113.0,SEVERE,SYNTHETIC
2024-09-30,HALDIA,16,93.2,SEVERE,SYNTHETIC
2024-10-01,HALDIA,13,82.5,HIGH,SYNTHETIC
2024-10-02,HALDIA,15,84.8,HIGH,SYNTHETIC
2024-10-03,HALDIA,14,86.4,HIGH,SYNTHETIC
2024-10-04,HALDIA,12,83.1,HIGH,SYNTHETIC
2024-10-07,HALDIA,12,80.9,HIGH,SYNTHETIC
2024-10-08,HALDIA,12,80.7,HIGH,SYNTHETIC
2024-10-09,HALDIA,14,78.5,HIGH,SYNTHETIC
2024-10-10,HALDIA,12,80.9,HIGH,SYNTHETIC
2024-10-11,HALDIA,12,81.0,HIGH,SYNTHETIC
2024-10-14,HALDIA,14,82.5,HIGH,SYNTHETIC
2024-10-15,HALDIA,12,82.4,HIGH,SYNTHETIC
2024-10-16,HALDIA,13,83.8,HIGH,SYNTHETIC
2024-10-17,HALDIA,12,80.8,HIGH,SYNTHETIC
2024-10-18,HALDIA,13,82.8,HIGH,SYNTHETIC
2024-10-21,HALDIA,14,82.1,HIGH,SYNTHETIC
2024-10-22,HALDIA,14,84.1,HIGH,SYNTHETIC
2024-10-23,HALDIA,12,80.6,HIGH,SYNTHETIC
2024-10-24,HALDIA,12,79.6,HIGH,SYNTHETIC
2024-10-25,HALDIA,14,82.6,HIGH,SYNTHETIC
2024-10-28,HALDIA,14,84.6,HIGH,SYNTHETIC
2024-10-29,HALDIA,14,82.7,HIGH,SYNTHETIC
2024-10-30,HALDIA,13,82.8,HIGH,SYNTHETIC
2024-10-31,HALDIA,12,79.5,HIGH,SYNTHETIC
2024-11-01,HALDIA,13,77.8,HIGH,SYNTHETIC
2024-11-04,HALDIA,13,75.8,HIGH,SYNTHETIC
2024-11-05,HALDIA,13,74.5,HIGH,SYNTHETIC
2024-11-06,HALDIA,13,76.6,HIGH,SYNTHETIC
2024-11-07,HALDIA,14,78.4,HIGH,SYNTHETIC
2024-11-08,HALDIA,11,77.6,HIGH,SYNTHETIC
2024-11-11,HALDIA,12,79.3,HIGH,SYNTHETIC
2024-11-12,HALDIA,13,79.1,HIGH,SYNTHETIC
2024-11-13,HALDIA,13,77.3,HIGH,SYNTHETIC
2024-11-14,HALDIA,13,75.6,HIGH,SYNTHETIC
2024-11-15,HALDIA,11,71.0,HIGH,SYNTHETIC
2024-11-18,HALDIA,12,71.0,HIGH,SYNTHETIC
2024-11-19,HALDIA,10,69.7,HIGH,SYNTHETIC
2024-11-20,HALDIA,11,73.3,HIGH,SYNTHETIC
2024-11-21,HALDIA,12,72.8,HIGH,SYNTHETIC
2024-11-22,HALDIA,13,73.7,HIGH,SYNTHETIC
2024-11-25,HALDIA,13,72.9,HIGH,SYNTHETIC
2024-11-26,HALDIA,12,69.4,HIGH,SYNTHETIC
2024-11-27,HALDIA,11,68.9,HIGH,SYNTHETIC
2024-11-28,HALDIA,11,69.7,HIGH,SYNTHETIC
2024-11-29,HALDIA,12,71.5,HIGH,SYNTHETIC
2024-12-02,HALDIA,12,73.8,HIGH,SYNTHETIC
2024-12-03,HALDIA,10,71.1,HIGH,SYNTHETIC
2024-12-04,HALDIA,12,69.8,HIGH,SYNTHETIC
2024-12-05,HALDIA,12,68.3,HIGH,SYNTHETIC
2024-12-06,HALDIA,10,69.6,HIGH,SYNTHETIC
2024-12-09,HALDIA,12,70.9,HIGH,SYNTHETIC
2024-12-10,HALDIA,11,71.4,HIGH,SYNTHETIC
2024-12-11,HALDIA,12,70.3,HIGH,SYNTHETIC
2024-12-12,HALDIA,11,71.6,HIGH,SYNTHETIC
2024-12-13,HALDIA,12,73.0,HIGH,SYNTHETIC
2024-12-16,HALDIA,11,76.3,HIGH,SYNTHETIC
2024-12-17,HALDIA,10,71.9,HIGH,SYNTHETIC
2024-12-18,HALDIA,11,71.3,HIGH,SYNTHETIC
2024-12-19,HALDIA,11,73.4,HIGH,SYNTHETIC
2024-12-20,HALDIA,13,74.5,HIGH,SYNTHETIC
2024-12-23,HALDIA,11,75.6,HIGH,SYNTHETIC
2024-12-24,HALDIA,11,75.7,HIGH,SYNTHETIC
2024-12-25,HALDIA,13,78.3,HIGH,SYNTHETIC
2024-12-26,HALDIA,14,79.6,HIGH,SYNTHETIC
2024-12-27,HALDIA,12,77.5,HIGH,SYNTHETIC
2024-12-30,HALDIA,11,78.0,HIGH,SYNTHETIC
2024-12-31,HALDIA,11,77.1,HIGH,SYNTHETIC
2025-01-01,HALDIA,13,78.0,HIGH,SYNTHETIC
2025-01-02,HALDIA,13,76.1,HIGH,SYNTHETIC
2025-01-03,HALDIA,13,78.6,HIGH,SYNTHETIC
2025-01-06,HALDIA,14,79.5,HIGH,SYNTHETIC
2025-01-07,HALDIA,13,80.4,HIGH,SYNTHETIC
2025-01-08,HALDIA,13,83.8,HIGH,SYNTHETIC
2025-01-09,HALDIA,13,82.4,HIGH,SYNTHETIC
2025-01-10,HALDIA,15,85.7,HIGH,SYNTHETIC
2025-01-13,HALDIA,13,85.6,HIGH,SYNTHETIC
2025-01-14,HALDIA,13,87.7,HIGH,SYNTHETIC
2025-01-15,HALDIA,13,87.7,HIGH,SYNTHETIC
2025-01-16,HALDIA,14,90.8,SEVERE,SYNTHETIC
2025-01-17,HALDIA,13,89.4,HIGH,SYNTHETIC
2025-01-20,HALDIA,14,89.6,HIGH,SYNTHETIC
2025-01-21,HALDIA,15,91.1,SEVERE,SYNTHETIC
2025-01-22,HALDIA,14,89.5,HIGH,SYNTHETIC
2025-01-23,HALDIA,15,92.9,SEVERE,SYNTHETIC
2025-01-24,HALDIA,16,90.8,SEVERE,SYNTHETIC
2025-01-27,HALDIA,13,89.3,HIGH,SYNTHETIC
2025-01-28,HALDIA,13,87.3,HIGH,SYNTHETIC
2025-01-29,HALDIA,14,85.3,HIGH,SYNTHETIC
2025-01-30,HALDIA,13,85.4,HIGH,SYNTHETIC
2025-01-31,HALDIA,14,85.4,HIGH,SYNTHETIC
2025-02-03,HALDIA,15,86.1,HIGH,SYNTHETIC
2025-02-04,HALDIA,14,85.8,HIGH,SYNTHETIC
2025-02-05,HALDIA,15,85.3,HIGH,SYNTHETIC
2025-02-06,HALDIA,15,86.4,HIGH,SYNTHETIC
2025-02-07,HALDIA,15,87.7,HIGH,SYNTHETIC
2025-02-10,HALDIA,15,87.1,HIGH,SYNTHETIC
2025-02-11,HALDIA,13,84.9,HIGH,SYNTHETIC
2025-02-12,HALDIA,13,82.7,HIGH,SYNTHETIC
2025-02-13,HALDIA,13,82.1,HIGH,SYNTHETIC
2025-02-14,HALDIA,14,80.5,HIGH,SYNTHETIC
2025-02-17,HALDIA,12,77.8,HIGH,SYNTHETIC
2025-02-18,HALDIA,13,80.2,HIGH,SYNTHETIC
2025-02-19,HALDIA,15,84.5,HIGH,SYNTHETIC
2025-02-20,HALDIA,13,83.4,HIGH,SYNTHETIC
2025-02-21,HALDIA,15,84.1,HIGH,SYNTHETIC
2025-02-24,HALDIA,14,83.4,HIGH,SYNTHETIC
2025-02-25,HALDIA,14,85.8,HIGH,SYNTHETIC
2025-02-26,HALDIA,15,87.7,HIGH,SYNTHETIC
2025-02-27,HALDIA,15,87.7,HIGH,SYNTHETIC
2025-02-28,HALDIA,14,84.5,HIGH,SYNTHETIC
2025-03-03,HALDIA,14,84.0,HIGH,SYNTHETIC
2025-03-04,HALDIA,14,82.9,HIGH,SYNTHETIC
2025-03-05,HALDIA,14,84.1,HIGH,SYNTHETIC
2025-03-06,HALDIA,14,84.7,HIGH,SYNTHETIC
2025-03-07,HALDIA,13,86.1,HIGH,SYNTHETIC
2025-03-10,HALDIA,14,90.4,SEVERE,SYNTHETIC
2025-03-11,HALDIA,15,90.6,SEVERE,SYNTHETIC
2025-03-12,HALDIA,14,91.6,SEVERE,SYNTHETIC
2025-03-13,HALDIA,16,92.7,SEVERE,SYNTHETIC
2025-03-14,HALDIA,16,91.1,SEVERE,SYNTHETIC
2025-03-17,HALDIA,14,90.1,SEVERE,SYNTHETIC
2025-03-18,HALDIA,14,89.2,HIGH,SYNTHETIC
2025-03-19,HALDIA,13,88.7,HIGH,SYNTHETIC
2025-03-20,HALDIA,13,83.8,HIGH,SYNTHETIC
2025-03-21,HALDIA,13,86.9,HIGH,SYNTHETIC
2025-03-24,HALDIA,13,89.5,HIGH,SYNTHETIC
2025-03-25,HALDIA,13,89.6,HIGH,SYNTHETIC
